stock,date,senti_raise,senti_drop,senti_inconclusive,year,month,day,open,high,low,close,adj_close,volume
MSFT,2023-05-13,1,0,1,2023,05,13,310.549988,310.649994,306.600006,308.970001,306.454834,19758100
MSFT,2023-06-14,0,0,3,2023,06,14,334.339996,339.040009,332.809998,337.339996,335.325317,26003800
MSFT,2023-06-15,1,0,2,2023,06,15,337.480011,349.839996,337.200012,348.100006,346.021057,38899100
MSFT,2023-08-27,1,0,0,2023,08,27,321.470001,325.359985,318.799988,322.980011,321.730835,21684100
MSFT,2023-06-18,0,0,2,2023,06,18,351.320007,351.470001,341.950012,342.329987,340.285492,46533600
MSFT,2023-05-11,1,1,3,2023,05,11,310.100006,311.119995,306.260010,310.109985,307.585541,31680200
MSFT,2023-12-08,1,0,3,2023,12,08,369.200012,374.459991,368.230011,374.230011,373.539246,20144800
MSFT,2023-04-08,1,0,4,2023,04,08,283.209991,292.079987,282.029999,291.600006,289.226227,29770300
MSFT,2023-02-22,0,0,1,2023,02,22,,,,,,
MSFT,2023-09-14,1,0,2,2023,09,14,339.149994,340.859985,336.570007,338.700012,337.390045,20267000
MSFT,2023-12-22,2,0,2,2023,12,22,373.679993,375.179993,372.709991,374.579987,373.888580,17091100
MSFT,2023-10-08,0,0,1,2023,10,08,316.549988,329.190002,316.299988,327.260010,325.994293,25645500
MSFT,2023-09-06,0,0,3,2023,09,06,333.380005,334.459991,330.179993,332.880005,331.592560,17535800
MSFT,2023-09-17,0,1,0,2023,09,17,336.920013,337.399994,329.649994,330.220001,328.942841,37666900
MSFT,2024-01-02,0,0,3,2024,01,02,373.859985,375.899994,366.769989,370.869995,370.185425,25258600
MSFT,2023-06-20,0,0,3,2023,06,20,339.309998,342.079987,335.859985,338.049988,336.031067,26375400
MSFT,2023-07-31,0,0,3,2023,07,31,336.920013,337.700012,333.359985,335.920013,333.913818,25446000
MSFT,2023-02-20,1,0,1,2023,02,20,,,,,,
MSFT,2023-04-30,1,0,3,2023,04,30,304.010010,308.929993,303.309998,307.260010,304.758789,36446700
MSFT,2023-08-31,1,0,1,2023,08,31,329.200012,330.910004,326.779999,327.760010,326.492371,26411000
MSFT,2023-07-20,0,0,2,2023,07,20,353.570007,357.970001,345.369995,346.869995,344.798431,33778400
MSFT,2023-10-24,2,0,4,2023,10,24,331.299988,331.839996,327.600006,330.529999,329.251617,31153600
MSFT,2024-01-26,0,0,1,2024,01,26,404.369995,406.170013,402.429993,403.929993,403.184418,17803300
MSFT,2023-04-22,1,0,2,2023,04,22,285.010010,286.269989,283.059998,285.760010,283.433807,21676400
MSFT,2023-09-28,0,0,3,2023,09,28,310.989990,315.480011,309.450012,313.640015,312.426971,19683600
MSFT,2023-12-04,0,0,1,2023,12,04,369.100006,369.519989,362.899994,369.140015,368.458649,32063300
MSFT,2023-07-05,0,0,1,2023,07,05,335.089996,341.649994,334.730011,338.149994,336.130463,18172400
MSFT,2024-02-18,0,1,3,2024,02,18,407.959991,408.290009,403.440002,404.059998,404.059998,22281100
MSFT,2023-10-07,0,0,1,2023,10,07,316.549988,329.190002,316.299988,327.260010,325.994293,25645500
MSFT,2023-07-24,0,0,2,2023,07,24,345.850006,346.920013,342.309998,345.109985,343.048889,26678100
MSFT,2023-06-17,0,0,2,2023,06,17,351.320007,351.470001,341.950012,342.329987,340.285492,46533600
MSFT,2023-11-10,1,0,1,2023,11,10,361.489990,370.100006,361.070007,369.670013,368.240265,28042100
MSFT,2023-03-16,2,2,1,2023,03,16,265.209991,276.559998,263.279999,276.200012,273.951630,54768800
MSFT,2023-12-28,0,0,2,2023,12,28,375.369995,376.459991,374.160004,375.279999,374.587280,14327000
MSFT,2023-12-31,0,0,4,2023,12,31,376.000000,377.160004,373.480011,376.040009,375.345886,18723000
MSFT,2023-09-24,0,0,3,2023,09,24,321.320007,321.450012,316.149994,317.010010,315.783936,21447900
MSFT,2024-01-10,0,0,1,2024,01,10,376.369995,384.170013,376.320007,382.769989,382.063446,25514200
MSFT,2024-02-07,0,0,3,2024,02,07,407.440002,414.299988,407.399994,414.049988,413.285706,22340500
MSFT,2023-12-15,0,0,4,2023,12,15,366.850006,372.399994,366.279999,370.730011,370.045715,78478200
MSFT,2023-06-04,0,0,2,2023,06,04,334.250000,337.500000,332.549988,335.399994,333.396942,25864000
MSFT,2023-10-18,0,0,2,2023,10,18,332.489990,335.589996,328.299988,330.109985,328.833252,23153600
MSFT,2023-11-13,0,0,1,2023,11,13,368.220001,368.470001,365.899994,366.679993,365.261810,19986500
MSFT,2023-10-19,0,0,1,2023,10,19,332.149994,336.880005,330.910004,331.320007,330.038574,25052100
MSFT,2023-12-29,0,0,2,2023,12,29,376.000000,377.160004,373.480011,376.040009,375.345886,18723000
MSFT,2023-07-10,0,1,3,2023,07,10,334.600006,335.230011,327.589996,331.829987,329.848206,32791400
MSFT,2023-08-30,0,0,1,2023,08,30,328.670013,329.809998,326.450012,328.790009,327.518341,15222100
MSFT,2023-07-14,1,1,2,2023,07,14,347.589996,351.429993,344.309998,345.239990,343.178131,28302200
MSFT,2023-06-09,0,0,2,2023,06,09,324.989990,329.989990,324.410004,326.790009,324.838348,22514900
MSFT,2023-05-17,0,0,1,2023,05,17,312.290009,314.429993,310.739990,314.000000,312.124725,24315000
MSFT,2023-06-11,0,0,2,2023,06,11,324.989990,329.989990,324.410004,326.790009,324.838348,22514900
MSFT,2024-01-01,0,0,3,2024,01,01,,,,,,
MSFT,2023-06-22,0,0,3,2023,06,22,334.119995,340.119995,333.339996,339.709991,337.681183,23556800
MSFT,2023-08-16,0,0,3,2023,08,16,320.799988,324.420013,319.799988,320.399994,319.160797,20698900
MSFT,2023-08-15,0,0,1,2023,08,15,323.000000,325.089996,320.899994,321.859985,319.937775,16966300
MSFT,2023-08-08,0,0,2,2023,08,08,326.959991,328.750000,323.000000,326.049988,324.102753,22327600
MSFT,2023-08-21,0,0,2,2023,08,21,317.929993,322.769989,317.040009,321.880005,320.635071,24040000
MSFT,2024-02-17,0,0,2,2024,02,17,407.959991,408.290009,403.440002,404.059998,404.059998,22281100
MSFT,2023-11-14,0,0,3,2023,11,14,371.010010,371.950012,367.350006,370.269989,368.837891,27683900
MSFT,2023-08-07,0,0,2,2023,08,07,328.369995,331.109985,327.519989,330.109985,328.138519,17741500
MSFT,2023-03-31,0,0,1,2023,03,31,283.730011,289.269989,283.000000,288.299988,285.953064,32766000
MSFT,2023-10-02,0,0,2,2023,10,02,316.279999,321.890015,315.179993,321.799988,320.555389,20570000
MSFT,2024-01-07,0,0,2,2024,01,07,368.970001,372.059998,366.500000,367.750000,367.071198,20987000
MSFT,2023-03-07,0,0,3,2023,03,07,256.299988,257.690002,253.389999,254.149994,252.081100,21473200
MSFT,2023-09-22,0,0,2,2023,09,22,321.320007,321.450012,316.149994,317.010010,315.783936,21447900
MSFT,2023-07-30,0,0,2,2023,07,30,333.670013,340.010010,333.170013,338.369995,336.349182,28484900
MSFT,2023-04-17,2,0,2,2023,04,17,289.929993,291.600006,286.160004,288.799988,286.449036,23836200
MSFT,2023-07-29,0,0,2,2023,07,29,333.670013,340.010010,333.170013,338.369995,336.349182,28484900
MSFT,2024-01-03,0,0,2,2024,01,03,369.010010,373.260010,368.510010,370.600006,369.915924,23083500
MSFT,2023-09-23,0,0,2,2023,09,23,321.320007,321.450012,316.149994,317.010010,315.783936,21447900
MSFT,2023-03-29,0,0,2,2023,03,29,278.959991,281.140015,278.410004,280.510010,278.226532,25087000
MSFT,2023-07-03,0,0,1,2023,07,03,339.190002,340.899994,336.570007,337.989990,335.971436,12508700
MSFT,2023-12-30,0,0,2,2023,12,30,376.000000,377.160004,373.480011,376.040009,375.345886,18723000
MSFT,2023-12-14,0,0,6,2023,12,14,373.309998,373.760010,364.130005,365.929993,365.254547,43277500
MSFT,2023-09-26,0,0,3,2023,09,26,315.130005,315.880005,310.019989,312.140015,310.932770,26297600
MSFT,2023-03-26,0,1,3,2023,03,26,277.239990,280.630005,275.279999,280.570007,278.286041,28172000
MSFT,2024-02-19,0,0,2,2024,02,19,,,,,,
MSFT,2023-05-18,0,0,2,2023,05,18,314.529999,319.040009,313.720001,318.519989,316.617737,27276000
MSFT,2024-01-17,0,0,5,2024,01,17,387.980011,390.109985,384.809998,389.470001,388.751099,22234100
MSFT,2023-12-16,0,0,1,2023,12,16,366.850006,372.399994,366.279999,370.730011,370.045715,78478200
MSFT,2024-01-06,0,0,1,2024,01,06,368.970001,372.059998,366.500000,367.750000,367.071198,20987000
MSFT,2024-01-23,0,0,2,2024,01,23,395.750000,399.380005,393.929993,398.899994,398.163696,20525900
MSFT,2023-08-10,0,0,2,2023,08,10,326.019989,328.260010,321.179993,322.929993,321.001404,20113700
MSFT,2023-11-22,0,0,1,2023,11,22,378.000000,379.790009,374.970001,377.850006,377.152557,23345300
MSFT,2023-11-11,1,0,1,2023,11,11,361.489990,370.100006,361.070007,369.670013,368.240265,28042100
MSFT,2023-09-03,0,0,1,2023,09,03,331.309998,331.989990,326.779999,328.660004,327.388855,14931200
MSFT,2023-05-27,0,0,4,2023,05,27,324.019989,333.399994,323.880005,332.890015,330.901917,36630600
MSFT,2023-12-05,0,0,1,2023,12,05,366.450012,373.079987,365.619995,372.519989,371.832367,23065000
MSFT,2023-12-03,0,0,1,2023,12,03,376.760010,378.160004,371.309998,374.510010,373.818726,33020400
MSFT,2023-07-28,0,0,2,2023,07,28,333.670013,340.010010,333.170013,338.369995,336.349182,28484900
MSFT,2023-12-02,0,0,1,2023,12,02,376.760010,378.160004,371.309998,374.510010,373.818726,33020400
MSFT,2023-05-14,0,0,4,2023,05,14,310.549988,310.649994,306.600006,308.970001,306.454834,19758100
MSFT,2023-09-04,0,0,2,2023,09,04,,,,,,
MSFT,2023-04-01,1,1,0,2023,04,01,283.730011,289.269989,283.000000,288.299988,285.953064,32766000
MSFT,2023-06-26,0,1,1,2023,06,26,333.720001,336.109985,328.489990,328.600006,326.637543,21520600
MSFT,2023-06-16,1,0,1,2023,06,16,351.320007,351.470001,341.950012,342.329987,340.285492,46533600
MSFT,2023-11-09,0,1,1,2023,11,09,362.299988,364.790009,360.359985,360.690002,359.294983,24847300
MSFT,2024-01-22,0,0,5,2024,01,22,400.019989,400.619995,393.589996,396.510010,395.778107,27016900
MSFT,2023-07-16,0,0,1,2023,07,16,347.589996,351.429993,344.309998,345.239990,343.178131,28302200
MSFT,2023-11-08,0,1,3,2023,11,08,361.679993,363.869995,360.549988,363.200012,361.795288,26767800
MSFT,2023-05-02,1,0,2,2023,05,02,307.760010,309.179993,303.910004,305.410004,302.923828,26404400
MSFT,2023-04-11,0,0,1,2023,04,11,285.750000,285.980011,281.640015,282.829987,280.527618,27276600
MSFT,2023-09-05,0,0,4,2023,09,05,329.000000,334.850006,328.660004,333.549988,332.259918,18553900
MSFT,2023-04-10,1,0,1,2023,04,10,289.209991,289.600006,284.709991,289.390015,287.034241,23103000
MSFT,2023-05-07,0,0,1,2023,05,07,305.720001,311.970001,304.269989,310.649994,308.121155,28181200
MSFT,2023-09-02,0,0,2,2023,09,02,331.309998,331.989990,326.779999,328.660004,327.388855,14931200
MSFT,2023-04-05,0,0,2,2023,04,05,285.850006,287.149994,282.920013,284.339996,282.025330,22064800
MSFT,2023-10-10,0,0,3,2023,10,10,330.959991,331.100006,327.670013,328.390015,327.119934,20557100
MSFT,2023-12-25,0,0,2,2023,12,25,,,,,,
MSFT,2023-08-06,0,0,1,2023,08,06,331.880005,335.140015,327.239990,327.779999,325.822388,23727700
MSFT,2023-05-30,0,0,4,2023,05,30,335.230011,335.739990,330.519989,331.209991,329.231934,29503100
MSFT,2023-08-24,0,0,2,2023,08,24,332.850006,332.980011,319.959991,319.970001,318.732483,23281400
MSFT,2023-07-01,0,0,1,2023,07,01,337.750000,342.730011,337.200012,340.540009,338.506226,26823800
MSFT,2023-08-09,0,1,2,2023,08,09,326.470001,327.109985,321.049988,322.230011,320.305573,22373300
MSFT,2023-10-27,0,0,1,2023,10,27,330.429993,336.720001,328.399994,329.809998,328.534424,29856500
MSFT,2023-09-25,0,0,1,2023,09,25,316.589996,317.670013,315.000000,317.540009,316.311890,17836000
MSFT,2024-01-13,0,1,0,2024,01,13,385.489990,388.679993,384.649994,388.470001,387.752960,21645700
MSFT,2023-10-28,1,0,1,2023,10,28,330.429993,336.720001,328.399994,329.809998,328.534424,29856500
MSFT,2023-03-09,0,1,1,2023,03,09,255.820007,259.559998,251.580002,252.320007,250.266006,26653400
MSFT,2023-07-06,0,0,1,2023,07,06,337.299988,342.989990,335.500000,341.269989,339.231842,28161200
MSFT,2024-01-08,0,0,1,2024,01,08,369.299988,375.200012,369.010010,374.690002,373.998383,23134000
MSFT,2023-03-11,0,0,3,2023,03,11,251.080002,252.789993,247.600006,248.589996,246.566345,28333900
MSFT,2023-06-24,0,0,4,2023,06,24,334.359985,337.959991,333.450012,335.019989,333.019196,23084700
MSFT,2024-02-01,0,1,1,2024,02,01,401.829987,408.000000,401.799988,403.779999,403.034698,30657700
MSFT,2023-10-05,0,0,2,2023,10,05,319.089996,319.980011,314.899994,319.359985,318.124817,16965600
MSFT,2023-05-31,0,0,1,2023,05,31,332.290009,335.940002,327.329987,328.390015,326.428802,45950600
MSFT,2023-04-24,0,0,3,2023,04,24,282.089996,284.950012,278.720001,281.769989,279.476227,26611000
MSFT,2023-09-16,1,0,2,2023,09,16,336.920013,337.399994,329.649994,330.220001,328.942841,37666900
MSFT,2023-08-11,0,0,1,2023,08,11,320.260010,322.410004,319.209991,321.010010,319.092865,24342600
MSFT,2023-04-14,0,0,4,2023,04,14,287.000000,288.480011,283.690002,286.140015,283.810669,20987900
MSFT,2023-04-19,0,0,1,2023,04,19,285.989990,289.049988,284.540009,288.450012,286.101898,17150300
MSFT,2023-06-02,0,1,2,2023,06,02,334.250000,337.500000,332.549988,335.399994,333.396942,25864000
MSFT,2023-09-10,0,0,1,2023,09,10,330.089996,336.160004,329.459991,334.269989,332.977142,19530100
MSFT,2023-08-12,0,0,1,2023,08,12,320.260010,322.410004,319.209991,321.010010,319.092865,24342600
MSFT,2023-04-03,0,0,3,2023,04,03,286.519989,288.269989,283.950012,287.230011,284.891815,24883300
MSFT,2023-08-19,0,0,1,2023,08,19,314.489990,318.380005,311.549988,316.480011,315.255981,24744800
MSFT,2023-08-14,0,0,1,2023,08,14,321.390015,324.059998,320.079987,324.040009,322.104767,18836100
MSFT,2023-08-29,0,0,1,2023,08,29,321.880005,328.980011,321.880005,328.410004,327.139832,19284600
MSFT,2023-03-20,1,0,1,2023,03,20,276.980011,277.480011,269.850006,272.230011,270.013916,43466600
MSFT,2023-09-11,0,0,2,2023,09,11,337.239990,338.420013,335.429993,337.940002,336.632965,16583300
MSFT,2024-01-14,0,0,2,2024,01,14,385.489990,388.679993,384.649994,388.470001,387.752960,21645700
MSFT,2023-03-04,0,0,1,2023,03,04,252.190002,255.619995,251.389999,255.289993,253.211823,30760100
MSFT,2023-04-02,0,0,2,2023,04,02,283.730011,289.269989,283.000000,288.299988,285.953064,32766000
MSFT,2023-03-05,0,0,1,2023,03,05,252.190002,255.619995,251.389999,255.289993,253.211823,30760100
MSFT,2023-06-21,0,0,3,2023,06,21,336.369995,337.730011,332.070007,333.559998,331.567902,25117800
MSFT,2023-04-13,0,0,1,2023,04,13,283.589996,289.899994,283.170013,289.839996,287.480530,24222700
MSFT,2024-01-04,0,0,1,2024,01,04,370.670013,373.100006,367.170013,367.940002,367.260834,20901500
MSFT,2023-08-01,0,0,1,2023,08,01,335.190002,338.540009,333.700012,336.339996,334.331299,18311900
MSFT,2023-03-13,0,0,2,2023,03,13,247.399994,257.910004,245.729996,253.919998,251.852966,33339700
MSFT,2023-07-23,0,0,2,2023,07,23,349.149994,350.299988,339.829987,343.769989,341.716919,69368900
MSFT,2023-03-21,0,0,4,2023,03,21,274.880005,275.000000,269.519989,273.779999,271.551300,34558700
MSFT,2023-03-25,0,0,2,2023,03,25,277.239990,280.630005,275.279999,280.570007,278.286041,28172000
MSFT,2023-05-20,1,0,0,2023,05,20,316.739990,318.750000,316.369995,318.339996,316.438782,27529500
MSFT,2023-08-25,0,0,2,2023,08,25,321.470001,325.359985,318.799988,322.980011,321.730835,21684100
MSFT,2023-03-23,0,0,2,2023,03,23,277.940002,281.059998,275.200012,277.660004,275.399719,36610900
MSFT,2023-06-01,0,0,1,2023,06,01,325.929993,333.529999,324.720001,332.579987,330.593719,26773900
MSFT,2023-05-06,0,0,1,2023,05,06,305.720001,311.970001,304.269989,310.649994,308.121155,28181200
MSFT,2023-05-28,0,0,1,2023,05,28,324.019989,333.399994,323.880005,332.890015,330.901917,36630600
MSFT,2023-08-05,0,0,1,2023,08,05,331.880005,335.140015,327.239990,327.779999,325.822388,23727700
MSFT,2023-03-19,1,1,0,2023,03,19,278.260010,283.329987,276.320007,279.429993,277.155304,69527400
MSFT,2023-07-02,0,0,1,2023,07,02,337.750000,342.730011,337.200012,340.540009,338.506226,26823800
MSFT,2024-02-13,0,0,1,2024,02,13,404.940002,410.070007,403.390015,406.320007,405.570007,27824900
MSFT,2023-03-03,0,0,1,2023,03,03,252.190002,255.619995,251.389999,255.289993,253.211823,30760100
MSFT,2023-03-17,1,0,3,2023,03,17,278.260010,283.329987,276.320007,279.429993,277.155304,69527400
MSFT,2023-12-26,0,0,3,2023,12,26,375.000000,376.940002,373.500000,374.660004,373.968445,12673100
MSFT,2023-09-12,0,0,1,2023,09,12,335.820007,336.790009,331.480011,331.769989,330.486816,17565500
MSFT,2023-03-30,0,1,1,2023,03,30,284.230011,284.459991,281.480011,284.049988,281.737701,25053400
MSFT,2024-02-03,0,0,1,2024,02,03,403.809998,412.649994,403.559998,411.220001,410.460968,28245000
MSFT,2023-06-23,0,0,1,2023,06,23,334.359985,337.959991,333.450012,335.019989,333.019196,23084700
MSFT,2023-03-28,0,2,1,2023,03,28,275.790009,276.140015,272.049988,275.230011,272.989532,21878600
MSFT,2023-03-15,0,0,1,2023,03,15,259.980011,266.480011,259.209991,265.440002,263.279175,46028000
MSFT,2023-11-05,0,0,1,2023,11,05,349.630005,354.390015,347.329987,352.799988,351.435486,23624000
MSFT,2024-02-12,0,0,1,2024,02,12,420.559998,420.739990,414.750000,415.260010,414.493500,21202900
MSFT,2023-06-03,0,0,1,2023,06,03,334.250000,337.500000,332.549988,335.399994,333.396942,25864000
MSFT,2023-05-09,1,0,0,2023,05,09,308.000000,310.040009,306.309998,307.000000,304.500854,21340800
MSFT,2023-05-22,0,0,1,2023,05,22,318.600006,322.589996,318.010010,321.179993,319.261871,24115700
MSFT,2023-03-18,0,1,1,2023,03,18,278.260010,283.329987,276.320007,279.429993,277.155304,69527400
MSFT,2023-12-27,0,0,1,2023,12,27,373.690002,375.059998,372.809998,374.070007,373.379547,14905400
MSFT,2023-04-12,0,0,1,2023,04,12,284.790009,287.010010,281.959991,283.489990,281.182251,27403400
MSFT,2023-02-26,0,1,0,2023,02,26,,,,,,
NVDA,2024-01-30,0,2,1,2024,01,30,629.000000,634.929993,622.599976,627.739990,627.739990,41073500
NVDA,2024-02-06,2,3,7,2024,02,06,696.299988,697.539978,663.000000,682.229980,682.229980,68311100
NVDA,2023-12-22,0,1,4,2023,12,22,491.950012,493.829987,484.670013,488.299988,488.299988,25213900
NVDA,2024-01-17,1,2,8,2024,01,17,563.469971,564.710022,547.400024,560.530029,560.530029,47439400
NVDA,2023-08-15,2,3,0,2023,08,15,445.600006,452.679993,437.100006,439.399994,439.325165,67651200
NVDA,2024-01-18,2,1,7,2024,01,18,572.599976,576.000000,561.070007,571.070007,571.070007,49165000
NVDA,2024-02-12,8,2,12,2024,02,12,726.000000,746.109985,712.500000,722.479980,722.479980,61371000
NVDA,2024-01-31,0,3,3,2024,01,31,614.400024,622.690002,607.000000,615.270020,615.270020,45379500
NVDA,2023-05-24,4,5,7,2023,05,24,302.100006,306.070007,298.059998,305.380005,305.296417,72141900
NVDA,2023-07-30,0,0,3,2023,07,30,466.679993,470.269989,463.809998,467.500000,467.420380,33119400
NVDA,2024-02-17,2,1,9,2024,02,17,741.000000,744.020020,725.010010,726.130005,726.130005,49391800
NVDA,2024-02-03,2,0,3,2024,02,03,639.739990,666.000000,636.900024,661.599976,661.599976,47578000
NVDA,2023-08-23,4,4,13,2023,08,23,458.660004,472.000000,452.079987,471.160004,471.079773,77904600
NVDA,2023-07-23,1,1,1,2023,07,23,457.880005,458.660004,441.000000,443.089996,443.014557,96283200
NVDA,2024-02-14,1,3,8,2024,02,14,732.020020,742.359985,719.380005,739.000000,739.000000,50491700
NVDA,2024-02-09,7,5,13,2024,02,09,705.330017,721.849976,702.119995,721.330017,721.330017,43663700
NVDA,2024-02-05,1,2,6,2024,02,05,682.250000,694.969971,672.049988,693.320007,693.320007,68007800
NVDA,2024-02-11,1,0,8,2024,02,11,705.330017,721.849976,702.119995,721.330017,721.330017,43663700
NVDA,2023-05-30,4,2,12,2023,05,30,405.950012,419.380005,399.489990,401.109985,401.000183,92340100
NVDA,2023-12-01,0,0,2,2023,12,01,465.250000,472.000000,461.869995,467.649994,467.608887,36880900
NVDA,2024-02-08,3,3,5,2024,02,08,700.739990,707.940002,694.549988,696.409973,696.409973,41442200
NVDA,2023-03-11,0,1,1,2023,03,11,234.089996,236.270004,227.259995,229.649994,229.587128,47486600
